0.3168	6.0606	35.9974	92.2264
0.3178	6.0966	36.0895	92.0915
0.3188	6.1327	36.1815	91.9565
0.3198	6.1689	36.2733	91.8216
0.3208	6.2052	36.3650	91.6867
0.3218	6.2416	36.4566	91.5517
0.3228	6.2781	36.5480	91.4168
0.3238	6.3147	36.6393	91.2819
0.3248	6.3513	36.7305	91.1469
0.3258	6.3881	36.8215	91.0120
0.3268	6.4249	36.9124	90.8771
0.3278	6.4619	37.0032	90.7421
0.3288	6.4989	37.0938	90.6072
0.3298	6.5360	37.1843	90.4723
0.3308	6.5732	37.2747	90.3373
0.3318	6.6105	37.3649	90.2024
0.3328	6.6479	37.4550	90.0675
0.3338	6.6854	37.5450	89.9325
0.3348	6.7230	37.6348	89.7976
0.3358	6.7607	37.7245	89.6627
0.3368	6.7984	37.8140	89.5277
0.3378	6.8362	37.9034	89.3928
0.3388	6.8742	37.9927	89.2579
0.3398	6.9122	38.0819	89.1229
0.3408	6.9503	38.1709	88.9880
0.3418	6.9885	38.2597	88.8531
0.3428	7.0268	38.3485	88.7181
0.3438	7.0652	38.4371	88.5832
0.3448	7.1036	38.5256	88.4483
0.3458	7.1422	38.6139	88.3133
0.3468	7.1808	38.7021	88.1784
0.3478	7.2195	38.7902	88.0435
0.3488	7.2583	38.8781	87.9085
0.3498	7.2972	38.9659	87.7736
0.3508	7.3362	39.0536	87.6387
0.3518	7.3753	39.1411	87.5037
0.3528	7.4145	39.2285	87.3688
0.3538	7.4537	39.3157	87.2339
0.3548	7.4931	39.4029	87.0990
0.3558	7.5325	39.4899	86.9640
0.3568	7.5720	39.5767	86.8291
0.3578	7.6116	39.6634	86.6942
0.3588	7.6513	39.7500	86.5592
0.3598	7.6911	39.8365	86.4243
0.3608	7.7309	39.9228	86.2894
0.3618	7.7709	40.0089	86.1544
0.3628	7.8109	40.0950	86.0195
0.3638	7.8510	40.1809	85.8846
0.3648	7.8912	40.2667	85.7496
0.3658	7.9315	40.3523	85.6147
0.3668	7.9719	40.4378	85.4798
0.3678	8.0124	40.5232	85.3448
0.3688	8.0529	40.6084	85.2099
0.3698	8.0935	40.6935	85.0750
0.3708	8.1342	40.7785	84.9400
0.3718	8.1750	40.8633	84.8051
0.3728	8.2159	40.9480	84.6702
0.3738	8.2569	41.0326	84.5352
0.3748	8.2980	41.1170	84.4003
0.3758	8.3391	41.2013	84.2654
0.3768	8.3803	41.2854	84.1304
0.3778	8.4216	41.3695	83.9955
0.3788	8.4630	41.4534	83.8606
0.3798	8.5045	41.5371	83.7256
0.3808	8.5460	41.6207	83.5907
0.3818	8.5877	41.7042	83.4558
0.3828	8.6294	41.7875	83.3208
0.3838	8.6712	41.8708	83.1859
0.3848	8.7131	41.9538	83.0510
0.3858	8.7551	42.0368	82.9160
0.3868	8.7971	42.1196	82.7811
0.3878	8.8393	42.2023	82.6462
0.3888	8.8815	42.2848	82.5112
0.3898	8.9238	42.3672	82.3763
0.3908	8.9662	42.4495	82.2414
0.3918	9.0087	42.5316	82.1064
0.3928	9.0512	42.6136	81.9715
0.3938	9.0939	42.6955	81.8366
0.3948	9.1366	42.7772	81.7016
0.3958	9.1794	42.8588	81.5667
0.3968	9.2222	42.9402	81.4318
0.3978	9.2652	43.0216	81.2969
0.3988	9.3082	43.1028	81.1619
0.3998	9.3514	43.1838	81.0270
0.4008	9.3946	43.2647	80.8921
0.4018	9.4379	43.3455	80.7571
0.4028	9.4812	43.4262	80.6222
0.4038	9.5247	43.5067	80.4873
0.4048	9.5682	43.5871	80.3523
0.4058	9.6118	43.6673	80.2174
0.4068	9.6555	43.7474	80.0825
0.4078	9.6992	43.8274	79.9475
0.4088	9.7431	43.9072	79.8126
0.4098	9.7870	43.9869	79.6777
0.4108	9.8310	44.0665	79.5427
0.4118	9.8751	44.1459	79.4078
0.4128	9.9193	44.2252	79.2729
0.4138	9.9635	44.3044	79.1379
0.4148	10.0078	44.3834	79.0030
0.4158	10.0522	44.4623	78.8681
0.4168	10.0967	44.5411	78.7331
0.4178	10.1413	44.6197	78.5982
0.4188	10.1859	44.6982	78.4633
0.4198	10.2306	44.7766	78.3283
0.4208	10.2754	44.8548	78.1934
0.4218	10.3203	44.9329	78.0585
0.4228	10.3652	45.0108	77.9235
0.4238	10.4103	45.0886	77.7886
0.4248	10.4554	45.1663	77.6537
0.4258	10.5005	45.2439	77.5187
0.4268	10.5458	45.3213	77.3838
0.4278	10.5911	45.3986	77.2489
0.4288	10.6366	45.4757	77.1139
0.4298	10.6821	45.5527	76.9790
0.4308	10.7276	45.6296	76.8441
0.4318	10.7733	45.7063	76.7091
0.4328	10.8190	45.7829	76.5742
0.4338	10.8648	45.8594	76.4393
0.4348	10.9107	45.9357	76.3043
0.4358	10.9566	46.0119	76.1694
0.4368	11.0026	46.0880	76.0345
0.4378	11.0487	46.1639	75.8996
0.4388	11.0949	46.2397	75.7646
0.4398	11.1412	46.3154	75.6297
0.4408	11.1875	46.3909	75.4948
0.4418	11.2339	46.4663	75.3598
0.4428	11.2804	46.5415	75.2249
0.4438	11.3269	46.6167	75.0900
0.4448	11.3736	46.6916	74.9550
0.4458	11.4203	46.7665	74.8201
0.4468	11.4671	46.8412	74.6852
0.4478	11.5139	46.9158	74.5502
0.4488	11.5608	46.9902	74.4153
0.4498	11.6079	47.0645	74.2804
0.4508	11.6549	47.1387	74.1454
0.4518	11.7021	47.2128	74.0105
0.4528	11.7493	47.2867	73.8756
0.4538	11.7966	47.3604	73.7406
0.4548	11.8440	47.4341	73.6057
0.4558	11.8914	47.5076	73.4708
0.4568	11.9389	47.5809	73.3358
0.4578	11.9865	47.6542	73.2009
0.4588	12.0342	47.7273	73.0660
0.4598	12.0819	47.8002	72.9310
0.4608	12.1298	47.8731	72.7961
0.4618	12.1776	47.9458	72.6612
0.4628	12.2256	48.0183	72.5262
0.4638	12.2736	48.0907	72.3913
0.4648	12.3217	48.1630	72.2564
0.4658	12.3699	48.2352	72.1214
0.4668	12.4182	48.3072	71.9865
0.4678	12.4665	48.3791	71.8516
0.4688	12.5149	48.4508	71.7166
0.4698	12.5633	48.5224	71.5817
